employee_index_id,full_name,first_name,last_name,date_of_birth,age,gender,marital_status,nationality,race,work_pass_type,mobile_number,personal_email,work_email,industry,job_title,employment_type,employment_status,employment_start_date,leave_taken,department
1262,Sarah Flores,Sarah,Flores,2004-01-12,21,Male,Married,Singaporean,Others,Citizen / PR,95127476,matthewsteele@mcdaniel.com,sarah.flores@company.com,Service,Operations Executive,Full-Time,Resigned,2025-04-21,13,Operations
1263,Ryan Norris,Ryan,Norris,1981-01-26,44,Male,Married,Chinese (PRC),Others,Work Permit (WP),94536542,susanwalton@gonzales-mcfarland.com,ryan.norris@company.com,Wholesale,Inventory Coordinator,Contract,Resigned,2022-05-29,14,IT Support
1264,Michael Roberts,Michael,Roberts,1989-11-09,36,Male,Divorced,Singaporean,Eurasian,Citizen / PR,97277970,danielenglish@miller-myers.com,michael.roberts@company.com,Service,Service Manager,Full-Time,Resigned,2021-05-02,19,Marketing
1265,Catherine Johnson,Catherine,Johnson,1985-04-22,40,Female,Divorced,Singaporean,Chinese,Citizen / PR,96069746,gomezchristine@ingram.com,catherine.johnson@company.com,Wholesale,Inventory Coordinator,Part-Time,Resigned,2018-01-20,4,Human Resources
1266,Sarah Garcia,Sarah,Garcia,2001-11-28,24,Female,Single,Singaporean,Malay,Citizen / PR,98589458,paula26@hotmail.com,sarah.garcia@company.com,Wholesale,Supplier Relations Officer,Part-Time,Resigned,2016-12-20,6,Finance
1267,Pamela Caldwell,Pamela,Caldwell,1986-06-03,39,Male,Divorced,Singaporean,Chinese,Citizen / PR,95182371,laura52@romero.org,pamela.caldwell@company.com,Wholesale,Purchasing Executive,Full-Time,Active,2017-09-22,11,Product
1268,Barbara Ray,Barbara,Ray,1970-07-06,55,Male,Married,Singaporean,Indian,Citizen / PR,98832900,ashleyoneill@lee.com,barbara.ray@company.com,IT,Network Engineer,Full-Time,Probation,2017-06-09,18,Engineering
1269,Marie Bell,Marie,Bell,1988-05-04,37,Female,Divorced,Singaporean,Chinese,Citizen / PR,99671853,leonard76@spears.info,marie.bell@company.com,IT,DevOps Engineer,Contract,Active,2023-01-30,12,Product
1270,James Arellano,James,Arellano,1968-05-13,57,Female,Single,Singaporean,Malay,Citizen / PR,98445505,swest@gutierrez.com,james.arellano@company.com,IT,Software Engineer,Part-Time,Probation,2018-09-15,18,Operations
1271,Tara Luna,Tara,Luna,1986-03-18,39,Female,Divorced,Singaporean,Others,Citizen / PR,96888867,ecampbell@russell.com,tara.luna@company.com,IT,IT Manager,Full-Time,Active,2019-02-12,8,Legal
1272,Robert Flores,Robert,Flores,1989-05-05,36,Male,Single,Indonesian,Malay,LTVP,99526086,jessica82@henderson.com,robert.flores@company.com,IT,Network Engineer,Contract,Active,2017-09-22,2,Engineering
1273,Kari Bernard,Kari,Bernard,1984-03-13,41,Female,Married,Singaporean,Malay,Citizen / PR,97082880,dylan28@hotmail.com,kari.bernard@company.com,IT,Database Administrator,Part-Time,Active,2017-08-16,3,Marketing
1274,Marissa Nguyen,Marissa,Nguyen,1970-09-04,55,Male,Divorced,Singaporean,Malay,Citizen / PR,90982922,tcoleman@hotmail.com,marissa.nguyen@company.com,Service,Customer Service Officer,Full-Time,Probation,2024-02-28,3,Product
1275,Megan Ross,Megan,Ross,1986-05-22,39,Male,Divorced,Singaporean,Chinese,Citizen / PR,99117651,richard97@hall.net,megan.ross@company.com,Service,Service Manager,Contract,Resigned,2019-11-09,4,Engineering
1276,Stephen Jefferson,Stephen,Jefferson,1976-05-09,49,Female,Single,Indonesian,Malay,S Pass,90796261,ibowen@hurley.org,stephen.jefferson@company.com,Wholesale,Inventory Coordinator,Part-Time,Resigned,2021-12-27,17,IT Support
1277,Andrew Williams,Andrew,Williams,1984-01-25,41,Male,Single,Singaporean,Eurasian,Citizen / PR,90305044,pphelps@glass.net,andrew.williams@company.com,Service,Service Coordinator,Contract,Resigned,2016-11-30,5,Marketing
1278,Michelle Watkins,Michelle,Watkins,2000-04-05,25,Female,Married,Singaporean,Indian,Citizen / PR,96367736,perezrobert@gonzales-thompson.biz,michelle.watkins@company.com,Service,Service Coordinator,Full-Time,Active,2024-06-09,8,Legal
1279,Jennifer Campbell,Jennifer,Campbell,1972-10-04,53,Female,Married,Singaporean,Indian,Citizen / PR,93495494,jenningsmelanie@hotmail.com,jennifer.campbell@company.com,Service,Service Coordinator,Full-Time,Resigned,2021-01-09,0,Operations
1280,Stacie Tanner,Stacie,Tanner,1977-07-02,48,Female,Single,Filipino,Indian,LTVP,96321929,sdouglas@jackson-mcguire.com,stacie.tanner@company.com,IT,Project Manager,Full-Time,Probation,2018-09-21,16,Marketing
1281,Diana Garza,Diana,Garza,1996-05-15,29,Female,Married,Singaporean,Indian,Citizen / PR,92528351,jameskirby@hotmail.com,diana.garza@company.com,Wholesale,Supplier Relations Officer,Full-Time,Active,2021-12-04,11,Legal
1282,Samuel Jones,Samuel,Jones,1982-12-16,43,Female,Single,Singaporean,Chinese,Citizen / PR,95999976,rachellopez@bates.com,samuel.jones@company.com,Service,Service Manager,Contract,Probation,2021-01-20,2,IT Support
1283,Angela Novak,Angela,Novak,1968-11-26,57,Female,Single,Singaporean,Chinese,Citizen / PR,90600193,jamescory@gmail.com,angela.novak@company.com,Service,Service Manager,Full-Time,Resigned,2021-09-24,5,Operations
1284,Eric Bates,Eric,Bates,1986-10-15,39,Male,Single,Singaporean,Eurasian,Citizen / PR,97509338,caitlynthompson@yahoo.com,eric.bates@company.com,Wholesale,Warehouse Manager,Part-Time,Probation,2022-06-09,3,Operations
1285,Rhonda Cunningham,Rhonda,Cunningham,1984-03-24,41,Male,Divorced,Singaporean,Malay,Citizen / PR,92381125,cochrankenneth@kelley.com,rhonda.cunningham@company.com,Service,Service Coordinator,Contract,Resigned,2017-11-13,2,Human Resources
1286,Reginald Conner,Reginald,Conner,1972-12-06,53,Male,Divorced,Singaporean,Chinese,Citizen / PR,95503729,johncarter@hotmail.com,reginald.conner@company.com,IT,AI Engineer,Contract,Resigned,2019-09-08,9,IT Support
1287,Kristen Wilkinson,Kristen,Wilkinson,1966-03-25,59,Female,Divorced,Singaporean,Eurasian,Citizen / PR,94701038,vadams@yahoo.com,kristen.wilkinson@company.com,Service,Customer Service Officer,Part-Time,Probation,2023-08-25,17,Engineering
1288,Carol Richardson,Carol,Richardson,1971-12-30,54,Male,Divorced,Singaporean,Chinese,Citizen / PR,99107726,mkent@yahoo.com,carol.richardson@company.com,Service,Service Manager,Part-Time,Resigned,2020-03-01,12,Operations
1289,Arthur Sutton,Arthur,Sutton,1997-07-28,28,Male,Single,Singaporean,Others,Citizen / PR,98923639,jamesjohnson@vaughn.com,arthur.sutton@company.com,Wholesale,Inventory Coordinator,Contract,Active,2024-07-11,16,Finance
1290,Joshua Molina,Joshua,Molina,1966-11-06,59,Male,Single,Singaporean,Indian,Citizen / PR,96679828,william31@gmail.com,joshua.molina@company.com,Wholesale,Warehouse Manager,Part-Time,Active,2016-08-18,2,Marketing
1291,Christina Salas,Christina,Salas,1990-05-04,35,Male,Divorced,Indonesian,Chinese,LTVP,98334840,transtacey@hotmail.com,christina.salas@company.com,Service,Operations Executive,Contract,Active,2022-04-09,0,Sales
1292,Angelica Harmon,Angelica,Harmon,1972-08-24,53,Male,Single,Myanmar,Chinese,S Pass,92610896,leonardanthony@powell-adams.net,angelica.harmon@company.com,IT,DevOps Engineer,Contract,Resigned,2020-05-26,14,Operations
1293,Morgan Vasquez,Morgan,Vasquez,1993-02-12,32,Male,Single,Indian,Indian,S Pass,96527418,bmaynard@gmail.com,morgan.vasquez@company.com,Wholesale,Wholesale Manager,Part-Time,Active,2018-12-12,2,IT Support
1294,Thomas Morgan,Thomas,Morgan,2003-07-19,22,Female,Single,Singaporean,Indian,Citizen / PR,94650063,hansenrobert@gmail.com,thomas.morgan@company.com,IT,Software Engineer,Part-Time,Active,2019-10-06,11,Operations
1295,Melissa Bright,Melissa,Bright,1984-11-29,41,Male,Divorced,Thai,Others,S Pass,96344591,carolyn79@brown.com,melissa.bright@company.com,Service,Service Coordinator,Full-Time,Resigned,2020-08-26,16,Finance
1296,Andre Ward,Andre,Ward,2001-01-01,24,Female,Married,Singaporean,Chinese,Citizen / PR,99194726,griffinregina@gmail.com,andre.ward@company.com,IT,Full Stack Developer,Part-Time,Active,2023-12-27,17,Finance
1297,Joshua Quinn,Joshua,Quinn,2002-07-13,23,Female,Single,Filipino,Indian,Employment Pass (EP),90240982,rebecca44@yahoo.com,joshua.quinn@company.com,Wholesale,Inventory Coordinator,Full-Time,Probation,2023-10-08,1,Human Resources
1298,Amy Campbell,Amy,Campbell,1996-08-13,29,Male,Married,Singaporean,Others,Citizen / PR,99258905,melissa32@yahoo.com,amy.campbell@company.com,Wholesale,Wholesale Manager,Part-Time,Resigned,2019-02-13,14,Operations
1299,Gary Dennis,Gary,Dennis,1991-11-12,34,Male,Divorced,Singaporean,Eurasian,Citizen / PR,92280175,dennis85@gmail.com,gary.dennis@company.com,Service,Field Service Technician,Contract,Resigned,2020-04-09,12,Legal
1300,Brandon Giles,Brandon,Giles,1999-05-23,26,Female,Single,Singaporean,Indian,Citizen / PR,99463730,rosskristi@yahoo.com,brandon.giles@company.com,Wholesale,Supplier Relations Officer,Part-Time,Resigned,2023-10-22,16,Marketing
1301,Jennifer Bishop,Jennifer,Bishop,1983-02-07,42,Male,Divorced,Singaporean,Malay,Citizen / PR,97174198,ruthcurtis@anderson.biz,jennifer.bishop@company.com,IT,Project Manager,Contract,Active,2016-10-29,0,Human Resources
1302,Austin Johnson,Austin,Johnson,1999-10-12,26,Male,Married,Singaporean,Chinese,Citizen / PR,94387714,vanessawalton@yahoo.com,austin.johnson@company.com,Wholesale,Sales Executive,Contract,Active,2023-09-27,13,Human Resources
1303,Courtney Johnson,Courtney,Johnson,1983-08-30,42,Male,Divorced,Indian,Indian,Employment Pass (EP),92008773,emorton@yahoo.com,courtney.johnson@company.com,Wholesale,Wholesale Manager,Full-Time,Active,2022-11-10,9,Sales
1304,Anthony Allen,Anthony,Allen,1970-11-13,55,Male,Single,Chinese (PRC),Malay,LTVP,97600082,jimmy80@yahoo.com,anthony.allen@company.com,IT,Network Engineer,Full-Time,Probation,2020-05-15,8,Sales
1305,Ryan Lewis,Ryan,Lewis,1983-05-04,42,Female,Divorced,Chinese (PRC),Indian,LTVP,95248091,kelly45@hayes-campbell.com,ryan.lewis@company.com,IT,System Analyst,Part-Time,Resigned,2017-06-16,2,Finance
1306,Robert Hawkins,Robert,Hawkins,1994-10-26,31,Male,Single,Singaporean,Malay,Citizen / PR,93566225,ftanner@yahoo.com,robert.hawkins@company.com,Service,Service Coordinator,Full-Time,Resigned,2021-10-21,14,Finance
1307,Kelly Obrien,Kelly,Obrien,1992-02-08,33,Female,Divorced,Others,Malay,Employment Pass (EP),94060192,sarah74@gmail.com,kelly.obrien@company.com,Service,Front Desk Officer,Part-Time,Active,2024-07-09,8,Product
1308,Leah Smith,Leah,Smith,1965-05-01,60,Female,Married,Singaporean,Eurasian,Citizen / PR,90119196,ingramlisa@gmail.com,leah.smith@company.com,Wholesale,Supplier Relations Officer,Part-Time,Active,2021-04-18,19,Legal
1309,Julie Park,Julie,Park,1992-06-28,33,Male,Married,Singaporean,Indian,Citizen / PR,90556443,jason86@colon-rodriguez.biz,julie.park@company.com,Wholesale,Sales Executive,Full-Time,Resigned,2016-12-24,19,Engineering
1310,Kristen Thompson,Kristen,Thompson,1976-05-23,49,Male,Married,Vietnamese,Malay,Work Permit (WP),98627962,smithjaclyn@hotmail.com,kristen.thompson@company.com,Service,Service Coordinator,Contract,Probation,2018-04-22,14,Legal
1311,Shirley Adams,Shirley,Adams,1976-01-26,49,Male,Divorced,Singaporean,Chinese,Citizen / PR,90380379,greensteven@yahoo.com,shirley.adams@company.com,Service,Front Desk Officer,Full-Time,Resigned,2022-01-11,10,Human Resources
1312,Claire Garcia,Claire,Garcia,1975-05-25,50,Female,Divorced,Singaporean,Eurasian,Citizen / PR,92925917,karentaylor@mcclure-maxwell.org,claire.garcia@company.com,Service,Customer Service Officer,Full-Time,Active,2017-06-17,1,Sales
1313,Adrienne Reid,Adrienne,Reid,1985-01-22,40,Male,Single,Singaporean,Chinese,Citizen / PR,93230035,matthew37@robertson-pennington.com,adrienne.reid@company.com,Wholesale,Purchasing Executive,Contract,Active,2023-09-25,19,Operations
1314,Krystal Watson,Krystal,Watson,1997-08-01,28,Male,Married,Myanmar,Indian,LTVP,98790572,sanderson@black-frost.com,krystal.watson@company.com,Wholesale,Wholesale Manager,Part-Time,Resigned,2017-05-23,7,Product
1315,Lindsey Williams,Lindsey,Williams,1977-01-15,48,Male,Married,Indonesian,Indian,Employment Pass (EP),90354274,johnathantorres@yahoo.com,lindsey.williams@company.com,Service,Service Coordinator,Full-Time,Resigned,2023-12-02,17,Marketing
1316,Nicholas Reilly,Nicholas,Reilly,1970-05-13,55,Male,Married,Singaporean,Others,Citizen / PR,94990791,martinezraven@gmail.com,nicholas.reilly@company.com,Wholesale,Wholesale Manager,Full-Time,Probation,2019-08-08,6,Legal
1317,Brian Lee,Brian,Lee,1966-06-10,59,Male,Single,Singaporean,Chinese,Citizen / PR,99049175,dawn56@hotmail.com,brian.lee@company.com,Service,Front Desk Officer,Part-Time,Active,2023-06-06,10,IT Support
1318,Catherine Lee,Catherine,Lee,1985-10-02,40,Male,Married,Others,Eurasian,LTVP,99190014,mark03@yahoo.com,catherine.lee@company.com,Service,Field Service Technician,Contract,Resigned,2016-03-10,13,Marketing
1319,Robert Jones,Robert,Jones,1979-11-20,46,Male,Married,Vietnamese,Chinese,S Pass,90637734,amanda90@short.com,robert.jones@company.com,IT,AI Engineer,Full-Time,Active,2022-03-31,14,Human Resources
1320,Glenn Santos,Glenn,Santos,1973-06-07,52,Male,Single,Others,Indian,LTVP,92890451,leonstephanie@harvey.com,glenn.santos@company.com,IT,System Analyst,Full-Time,Probation,2020-01-24,4,Finance
1321,Amy Wilson,Amy,Wilson,1965-08-10,60,Female,Single,Singaporean,Chinese,Citizen / PR,97644805,andrea00@mcdonald.com,amy.wilson@company.com,Wholesale,Warehouse Manager,Part-Time,Active,2023-01-07,0,Marketing
1322,Timothy Singleton,Timothy,Singleton,1971-07-30,54,Female,Divorced,Others,Malay,Work Permit (WP),96028804,vwhite@parker.net,timothy.singleton@company.com,Service,Front Desk Officer,Full-Time,Probation,2018-05-26,4,Human Resources
1323,Mary Smith,Mary,Smith,2002-11-03,23,Male,Married,Chinese (PRC),Malay,LTVP,91883713,laurabrown@brady-heath.com,mary.smith@company.com,Service,Service Coordinator,Part-Time,Probation,2022-01-08,15,Finance
1324,Sarah Mclaughlin,Sarah,Mclaughlin,2005-04-03,20,Male,Divorced,Malaysian,Others,S Pass,96133822,vlove@hotmail.com,sarah.mclaughlin@company.com,Wholesale,Inventory Coordinator,Part-Time,Probation,2021-12-29,5,Sales
1325,Greg Perkins,Greg,Perkins,1988-02-10,37,Female,Single,Singaporean,Others,Citizen / PR,90839520,jennifer34@yahoo.com,greg.perkins@company.com,IT,Software Engineer,Full-Time,Active,2021-04-20,0,Human Resources
1326,Jacob Lutz,Jacob,Lutz,1997-04-15,28,Female,Married,Thai,Indian,Work Permit (WP),98118479,coxkathleen@hotmail.com,jacob.lutz@company.com,IT,IT Manager,Part-Time,Resigned,2023-06-20,10,Legal
1327,Brian Andrews,Brian,Andrews,1999-03-30,26,Male,Single,Singaporean,Malay,Citizen / PR,92685425,douglaschambers@rodriguez.com,brian.andrews@company.com,IT,IT Manager,Part-Time,Probation,2024-04-29,18,Operations
1328,Molly Richardson,Molly,Richardson,1969-07-21,56,Female,Single,Singaporean,Chinese,Citizen / PR,90750766,ashley01@hotmail.com,molly.richardson@company.com,IT,Cloud Architect,Contract,Probation,2023-05-14,16,Marketing
1329,Monica Armstrong,Monica,Armstrong,1992-02-26,33,Male,Married,Bangladeshi,Malay,Work Permit (WP),99170609,ricardogrimes@bell.info,monica.armstrong@company.com,Service,Service Coordinator,Contract,Active,2024-07-30,2,Engineering
1330,Dustin Melendez,Dustin,Melendez,2002-02-21,23,Male,Divorced,Singaporean,Chinese,Citizen / PR,96581777,lisa65@hotmail.com,dustin.melendez@company.com,Wholesale,Wholesale Manager,Contract,Resigned,2018-06-27,11,Human Resources
1331,Allen Barnes,Allen,Barnes,2004-07-13,21,Female,Married,Singaporean,Malay,Citizen / PR,95806712,cruzbrandon@hotmail.com,allen.barnes@company.com,Service,Field Service Technician,Contract,Resigned,2021-04-01,5,Human Resources
1332,James Scott,James,Scott,1978-10-10,47,Female,Married,Thai,Others,LTVP,99734374,heidicooper@miller-gutierrez.com,james.scott@company.com,Service,Customer Service Officer,Contract,Resigned,2024-09-11,14,Product
1333,Nicholas Burton,Nicholas,Burton,2005-06-09,20,Female,Divorced,Singaporean,Others,Citizen / PR,92429603,edwardkelly@gmail.com,nicholas.burton@company.com,Wholesale,Purchasing Executive,Full-Time,Active,2015-12-26,10,Product
1334,Robert Suarez,Robert,Suarez,1977-09-08,48,Male,Single,Indonesian,Eurasian,LTVP,98407105,anthony91@gmail.com,robert.suarez@company.com,Wholesale,Wholesale Manager,Contract,Active,2021-07-10,15,Finance
1335,Christine Gregory,Christine,Gregory,1979-10-25,46,Female,Single,Myanmar,Chinese,Work Permit (WP),93636307,jenniferjohnson@harding-morales.net,christine.gregory@company.com,IT,Software Engineer,Full-Time,Probation,2020-07-11,12,IT Support
1336,Jennifer Johnson,Jennifer,Johnson,1973-02-22,52,Male,Married,Singaporean,Others,Citizen / PR,91514758,beckygonzalez@hotmail.com,jennifer.johnson@company.com,Wholesale,Sales Executive,Part-Time,Probation,2016-04-15,6,Human Resources
1337,Kenneth Stevenson,Kenneth,Stevenson,1976-06-17,49,Male,Divorced,Singaporean,Indian,Citizen / PR,93551406,greendonald@davenport-washington.com,kenneth.stevenson@company.com,Service,Customer Service Officer,Full-Time,Probation,2016-12-18,13,Marketing
1338,Michael King,Michael,King,1970-09-04,55,Male,Single,Vietnamese,Chinese,Employment Pass (EP),90423911,yspencer@hotmail.com,michael.king@company.com,Wholesale,Inventory Coordinator,Full-Time,Active,2024-08-03,7,Marketing
1339,Pamela Jordan,Pamela,Jordan,1970-01-04,55,Female,Married,Thai,Chinese,LTVP,95826628,kimberlyhoward@yahoo.com,pamela.jordan@company.com,Wholesale,Inventory Coordinator,Part-Time,Active,2024-04-26,17,Engineering
1340,Bradley Mccarthy,Bradley,Mccarthy,1965-01-23,60,Female,Married,Thai,Indian,Work Permit (WP),94563860,qsnyder@gould.com,bradley.mccarthy@company.com,Service,Customer Service Officer,Part-Time,Resigned,2020-09-25,0,Sales
1341,Tammy Alvarez,Tammy,Alvarez,1975-03-09,50,Female,Divorced,Singaporean,Indian,Citizen / PR,93533267,lutzmargaret@gmail.com,tammy.alvarez@company.com,Wholesale,Supplier Relations Officer,Contract,Resigned,2016-09-09,15,Marketing
1342,Chelsea Thompson,Chelsea,Thompson,1970-09-14,55,Female,Single,Filipino,Indian,Work Permit (WP),91272970,xtrujillo@smith.com,chelsea.thompson@company.com,Service,Front Desk Officer,Full-Time,Probation,2023-03-04,11,Marketing
1343,Jacob Bryant,Jacob,Bryant,2002-10-12,23,Male,Married,Singaporean,Malay,Citizen / PR,94366441,claudia82@gmail.com,jacob.bryant@company.com,Wholesale,Inventory Coordinator,Contract,Resigned,2025-08-01,4,IT Support
1344,Ronald Diaz,Ronald,Diaz,1971-10-03,54,Male,Single,Singaporean,Indian,Citizen / PR,98607043,dyoung@mendoza-dean.com,ronald.diaz@company.com,Service,Service Coordinator,Part-Time,Resigned,2023-03-20,19,Legal
1345,John Zuniga,John,Zuniga,1972-06-17,53,Male,Divorced,Singaporean,Indian,Citizen / PR,99451787,wesleyfernandez@yahoo.com,john.zuniga@company.com,Wholesale,Warehouse Manager,Contract,Resigned,2016-01-07,12,Operations
1346,Veronica Thompson,Veronica,Thompson,1989-12-27,36,Male,Married,Singaporean,Malay,Citizen / PR,97854063,spencerjacqueline@gmail.com,veronica.thompson@company.com,Wholesale,Inventory Coordinator,Full-Time,Active,2024-09-05,15,Legal
1347,Eric Mendez,Eric,Mendez,1968-03-06,57,Male,Single,Singaporean,Indian,Citizen / PR,93391256,dmeyer@williamson.net,eric.mendez@company.com,Wholesale,Purchasing Executive,Part-Time,Active,2018-10-31,6,Finance
1348,Johnny Petersen,Johnny,Petersen,1975-06-21,50,Female,Divorced,Singaporean,Indian,Citizen / PR,94369828,ywilson@gmail.com,johnny.petersen@company.com,Service,Operations Executive,Part-Time,Resigned,2016-12-05,18,Operations
1349,Jason Frey,Jason,Frey,1989-11-02,36,Male,Single,Vietnamese,Malay,S Pass,92464956,ssmith@carr.com,jason.frey@company.com,Wholesale,Supplier Relations Officer,Contract,Probation,2019-07-27,18,Legal
